title,url,text,filepath
Circuit Court | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/3/circuit-court.html,"Circuit Court
About
There is a circuit court in each city and county in Virginia. The circuit court is the trial court with the broadest powers in Virginia. The circuit court handles all civil cases with claims of more than $25,000. It shares authority with the general district court to hear matters involving claims between $4,500 and $25,000. The circuit court has the authority to hear serious criminal cases called felonies.
The circuit court also handles family matters, including divorce. In addition, the circuit court hears cases appealed from the general district court and from the juvenile and domestic relations district court.
Contact Information
- All Circuit Courts
- Individual Circuit Court Homepages
- Map of Virginia’s Judicial Circuits and Districts
Case Status and Information
- Circuit Court Case Information
Online access to the case management system for selected Circuit Courts. Cases may be searched using name, case number, or hearing date. - Fees
- Circuit Court Records Information
Online access to court records such as deeds, marriage licenses, judgments, and wills for selected courts.
Programs
Reference Materials
- Prev
- Next",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/3/circuit-court.html
Online Legal Information Resources | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/67/online-legal-information-resources.html,"Online Legal Information Resources
AALL, the American Association of Law Libraries, now offers a new online legal resource, the Online Legal Information Resources (OLIR). The OLIR was developed to provide law librarians, public librarians and members of the public access to free online primary legal materials.
The AALL Advancing Access to Justice Special Committee compiled information for U.S. states, the District of Columbia, U.S. territories, U.S. Federal Government, and Canada. LInks to session laws, statutory codes, registers, administrative regulations and court opinions are included.
This new resource is available here:",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/67/online-legal-information-resources.html
"Custody, Visitation & Child Support Forms | Virginia Judicial System Court Self-Help",https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/46/custody-visitation-child-support-forms.html,"Custody, Visitation & Child Support Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
District Court - Juvenile
General
Request for Confidentiality –Civil (Form # DC-618)
- https://www.vacourts.gov/forms/district/dc618.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc618inst.pdf
Non-Disclosure Addendum (Form # DC-621)
- https://www.vacourts.gov/forms/district/dc621.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc621inst.pdf
Motion to Amend or to Review Order (Form # DC-630)
- https://www.vacourts.gov/forms/district/dc630.pdf
- Instructions: coming soon
Motion to Withdraw Consent to Deferral of Proceedings Pursuant to VA CODE §18.2-57.3(B) (Form # DC-634)
Motion for Show Cause Summons or Capias (Form # DC-635)
- https://www.vacourts.gov/forms/district/dc635.pdf
- Instructions: coming soon
Child Custody / Visitation
Information Considered In Child Custody/ Visitation Proceedings (Form # DC-574)
- https://www.vacourts.gov/forms/district/dc574.pdf
- Instructions: coming soon
Request for Virginia Registration of Child Custody and/or Visitation Determination from Another State (Form # DC-582)
- https://www.vacourts.gov/forms/district/dc582.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc582inst.pdf
Supplement to Petition for Expedited Enforcement Under Virginia Code §20-146.29 of the Uniform Child Custody and Enforcement Act (Form # DC-584)
- https://www.vacourts.gov/forms/district/dc584.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc584inst.pdf
Medical Emergency Custody Petition (Form # DC-491)
- https://www.vacourts.gov/forms/district/dc491.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc491inst.pdf
Child Support
Notice- Administrative Support Decision Appeal (Form # DC-601)
- https://www.vacourts.gov/forms/district/dc601.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc601inst.pdf
Notice of Information Required in Child/Spousal Support Proceedings (Form # DC-603)
- https://www.vacourts.gov/forms/district/dc603.pdf
- Instructions: coming soon
Child Support Guidelines Worksheet (Form # DC-637)
- https://www.vacourts.gov/forms/district/dc637.pdf
- Instructions: coming soon
Child Support Guidelines Worksheet—Split Custody (Form # DC-638)
- https://www.vacourts.gov/forms/district/dc638.pdf
- Instructions: coming soon
Child Support Guidelines Worksheet—Shared Custody (Form # DC-640)
- https://www.vacourts.gov/forms/district/dc640.pdf
- Instructions: coming soon
Fees
Financial Statement for Application to Proceed in Custody/ Visitation Case Without Filing Fees or For Assessment of Guardian ad Litem Costs (Form # DC-606)
- https://www.vacourts.gov/forms/district/dc606.pdf
- Instructions: coming soon
Income Deduction
Respondent’s Request for Income Deduction Order (Form # DC-615)
- https://www.vacourts.gov/forms/district/dc615.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc615inst.pdf
Motion and Notice of Proposed Income Deduction Order for Support (Form # DC-617)
- https://www.vacourts.gov/forms/district/dc617.pdf
- Instructions: coming soon
Parentage
Motion for Genetic Testing (Form # DC-623)
- https://www.vacourts.gov/forms/district/dc623.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc623inst.pdf
Out of State
Affidavit (Uniform Child Custody Jurisdiction and Enforcement Act) (Form # DC-620)
- https://www.vacourts.gov/forms/district/dc620.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc620inst.pdf
Request for Virginia Registration of Non-Virginia Support Order (Form # DC-685)
- https://www.vacourts.gov/forms/district/dc685.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc685inst.pdf
Miscellaneous
Performance Bond (Form # DC-660)
- https://www.vacourts.gov/forms/district/dc660.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc660inst.pdf
Filing of Foreign Protective Order (Form # DC-684)",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/46/custody-visitation-child-support-forms.html
Guide to Virginia Legal Information Resources (2023) | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/69/guide-virginia-legal-information-resources-2023.html,"Guide to Virginia Legal Information Resources (2023)
This document includes a list of legal information resources covering topics as varied as incorporating a business, contesting a traffic ticket, researching health law, obtaining social security, renting a dwelling, buying a house, and writing a will. This list of resources does not constitute legal advice or answers to questions of law. The list identifies resources for public librarians seeking items for their legal collections and independent researchers seeking legal information. The hypertext links will send the reader to a website where the information is located or send the reader to content within WorldCat. WorldCat.org is a free online catalog which allows the reader to browse the collections of thousands of libraries, including Virginia’s public libraries. By clicking on one of the links to a WorldCat record, the reader will see a list of libraries that include that legal resource in their collection. From there, one can either directly access online content that is openly available or click on a link for the library nearest them.
It is posted here - https://www.vacourts.gov/courtadmin/library/virginia_legal_information_resources.pdf",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/69/guide-virginia-legal-information-resources-2023.html
Guardianship & Conservatorship Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/49/guardianship-conservatorship-forms.html,"Guardianship & Conservatorship Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
District Court
Petition for Court Approval of Standby Guardian (Form # DC-503)
Notice of Revocation/ Statement of Refusal – Standby Guardian (Form # DC-506)
- https://www.vacourts.gov/forms/district/dc506.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc506inst.pdf
Circuit Court
Incapacitated Adult Information Form (Form # CC-1652)
- https://www.vacourts.gov/forms/circuit/cc1652.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1652inst.pdf
Guardian of Minor Information Form (Form # CC-1653)
- https://www.vacourts.gov/forms/circuit/cc1653.pdf
- Instructions: https://www.vacourts.gov/forms/circuit/cc1653inst.pdf
Addendum to Petition for Appointment of Guardian or Conservator- Under Seal (Form # CC-1642)
Report of Guardian for an Incapacitated Person (Form # CC-1644)",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/49/guardianship-conservatorship-forms.html
Protective Orders | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/12/protective-orders.html,"Protective Orders
About Protective Orders
In Virginia, there are two kinds of Protective Orders:
1) Family Abuse Protective Order, which is heard in the Juvenile and Domestic Relations Court
2) Non-Family Abuse Protective Order, which is heard in the General District Court
Your local court is likely to have more resources and information, including guidelines for the hearings. The Pulaski Juvenile and Domestic Relations District Court offers videos at the bottom of the page about protective orders in Virginia. Be sure to check with your local court for details before proceeding.
The booklet Understanding Protective Orders in Richmond, VA may also help you understand more about the process and what you need to bring to court. The Spanish version of this booklet is here: Entendiendo Las Órdenes de Protección en Richmond, VA.
Safety & Community Resources
Sexual & Domestic Violence Agencies serve most communities in Virginia. They are available 24 hours a day, and can offer many services to help and support you or someone you are worried about. If you are unsure which agency would best help you, call the Virginia Family Violence & Sexual Assault Hotline at 1.800.838.8238.
Legal Resources
Legal information and legal advice are very important in abuse cases, and you are strongly urged to contact a lawyer.
Court Forms for Protective Orders
I-CAN!™ Virginia
There is a free court approved online program called I-CAN!™ Virginia that will help you fill out the forms you need to file with the court for both kinds of Protective Order. I-CAN!™ Virginia will also print instructions that tell you what to do with your forms, and how the court process works. This program can be accessed in English and Spanish.
A list of information you will need before you complete the form is here:
In English - Family Abuse Protective Order - Information Checklist
In Spanish - Lista de Informacion para I-CAN Orden de Proteccion (Espanol)
Hope Card Program
The Hope Card Program is a free court approved online program. A Hope Card is a durable, plastic, wallet-sized card that summarizes a protective order's most important details in an easy-to-read format.
The Hope Card contains information such as :
- identifying characteristics of the person ordered to ""stay away""
- issue and expiration dates of the order
- terms of the order, including possession of residence, etc.
- other protected parties
Download an application at https://hopecard.vacourts.gov.
Completed applications are turned in to the clerk of the court where the final protective order was issued. A Hope Card does NOT replace the existing protective order.
Hope Cards are not issued for emergency protective orders, preliminary protective orders, or "" no contact"" orders in a criminal case.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/12/protective-orders.html
How We Can Help You | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/15/how-we-can-help-you.html,"How We Can Help You
Court employees and librarians must be neutral and impartial, and can give legal information. Only a lawyer representing you can give you legal advice.
We can:
- Provide you with the number of a local lawyer referral service, legal services program or other service where you can get legal help.
- Give you information about law libraries and online resources.
- Explain and answer questions about how the court works.
- Give you general information about court rules, procedures and practices.
- Provide you with available court forms and instructions.
- Provide court schedules and information on how to get a case scheduled.
- Provide you information from your case file.
- Answer some basic questions about court deadlines and how they are determined.
- Provide additional assistance in some circumstances to aid you if you have special needs.
- Provide information, brochures and contact information about mediation and ADR programs in your court.
- Assist you in your own language.
We cannot:
- Tell you whether or not you should bring your case to court.
- Tell you what words to use in your papers. We can, however, check your papers for completeness before you file them.
- Tell you what to say in court.
- Give you an opinion about what will happen if you bring your case to court.
- Talk to the judge for you.
- Let you talk to the judge outside of court.
- Change an order signed by a judge.
- Give you information about a judge’s decision until the judge makes that decision public.
- Give you information that we would be unable or unwilling to give to the other side in your case.
- Interpret court documents or tell you what you “should” do.
Last updated on .",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/15/how-we-can-help-you.html
Filing Fees & Waivers | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/14/filing-fees-waivers.html,"Filing Fees & Waivers
Filing Fees & Waivers
There is not one uniform filing fee. Fees depend on case type and location. See Find a Court to learn more about which types of cases are filed where. Please read the detailed information provided for each type of court.
Circuit Court Fees
General District Court Fees
What to Do If You Cannot Afford Fees
If you are low income, you can use this form to ask the court for a fee waiver so you don't have to pay a filing fee https://www.vacourts.gov/forms/circuit/cc1414.pdf. This request must be approved by the judge. Ask your local court about its procedures for processing this form. If you do not qualify for a fee waiver, you will need to pay the necessary court fees.
There is an online self-help tool on the Virginia Legal Aid website that asks a series of questions about you and your situation. Read carefully so you know what documentation is needed before getting started. After you complete all the questions, the tool will automatically create your form, which you then print and take to the court. You can create a free account if you want to save answers and finish later.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/14/filing-fees-waivers.html
How to Apply for Your Birth Certificate as an Adult in Virginia | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/65/how-apply-your-birth-certificate-adult-virginia.html,"How to Apply for Your Birth Certificate as an Adult in Virginia
Blue Ridge Legal Services has created a guide to assist an adult residing in Virginia who is trying to get a copy of their own birth certificate.
https://www.vsb.org/docs/Obtaining_adult_birth_cert.pdf
The guide lists the steps to obtain a copy of a birth certificate if the person was born in Virginia. It includes links to locations where one can apply for their birth certificate and links to local legal aid offices who may be able to assist.
For individuals not born in Virginia, the guide includes links to other states' information about how to get a copy of a birth certificate.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/65/how-apply-your-birth-certificate-adult-virginia.html
Pay Your Traffic Ticket Online | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/34/pay-your-traffic-ticket-online.html,"Pay Your Traffic Ticket Online
Can I pay my ticket online without going to court?
Only if the offense is “prepayable” and the court accepts online payments.
If the summons you received indicates that the offense is “prepayable,” you may follow the instructions with the summons to pay your ticket without going to court. How soon you may use this prepayment option depends upon when the local court enters information regarding your case into the state database. Note: Most courts enter traffic ticket information within 10 business days.
If you ""prepay,"" you will be found guilty and points may be added to your license. See the DMV for more information about how a ticket impacts your license.
If you pay online or in person with a credit/debit card, there is a 4% convenience fee assessed per transaction.
Contact the court in the locality where your case is pending for further information if:
- the court where your case is pending does not accept prepayments online, or
- the offense with which you are charged is not “prepayable,” or
- the local court has not entered information about your case into the state database
How do I pay online?
Before you follow the links and pay your ticket online, you may find it helpful to preview sample payment slides.
Once you are at the payment website and are ready to begin the payment process, you will need to select two things from the left hand column to find the court record for your ticket:
- The local court (as listed on your summons) from the drop-down menu in the left column.
- Use the name search, and enter your name EXACTLY as the officer wrote it on the Summons -- even if that means not spelling your name correctly.
While your e-mail address is not required, if entered, a receipt will be e-mailed to you. Be sure to print the final screen as a record of proof of payment. It can take up to two business days for a payment to be reflected in the online records.
Pay online through the Virginia District Court Online Case Information System
What if I lost my summons?
If you have lost your summons, you can call the local court in the area you were stopped. See this map of Virginia if you are unsure of the name of the county. Or you can contact the law enforcement agency that issued the citation, which will be either the Virginia State Police or a local law enforcement agency.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/34/pay-your-traffic-ticket-online.html
Living Will - Advance Directive | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/55/living-will-advance-directive.html,"Living Will - Advance Directive
All adults in Virginia have a right to prepare a document to put their medical care wishes in writing.
An Advance Directive lets other people know the types of medical care you do and do not want if you are unable to express your wishes on your own.
Many people call these instructions a “living will.”
Virginia created a free online advance directive registry at ConnectVirginia that allows Virginia residents to store important healthcare documents securely.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/55/living-will-advance-directive.html
Domestic Violence | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/73/domestic-violence.html,"Domestic Violence
What is domestic violence?
Domestic violence is referred to as ""family abuse"" in Virginia law. ""Family abuse"" means any act involving violence, force, or threat including any forceful detention, which results in physical injury or places one in reasonable apprehension of serious bodily injury and which is committed by a person against such a person's family or household member.
Who is considered a ""family or household member""?
A ""family or household member"" is not limited to just spouses or those sharing a home. It includes:
- Spouse, regardless of residence,
- Ex-spouse, regardless of residence,
- Parents, stepparents, children, stepchildren, brothers sisters, half-brothers, half-sisters, grandparents, and grandchildren, regardless of residence,
- In-laws who live in the same home,
- Persons who have a child in common regardless of residence,
- Co-habitants, and
- Those who have cohabited in the past year and their children.
Is family abuse or domestic violence a civil or criminal matter?
Cases of family abuse or domestic violence may be in court for a civil matter or criminal matter.
- Civil cases include those when a party is seeking a Protective Order ordering another person to stop certain actions.
- Criminal family abuse includes cases of domestic assault and battery when the perpetrator of the violence may be jailed or ordered to comply with various conditions if the defendant is found guilty.
What is a ""protective order""?
Protective orders are legal documents issued by a judge or magistrate to protect the health and safety of a person who is alleged to be a victim of any act involving violence, force or threat that results in bodily injury or places that person in fear of death, sexual assault or bodily injury. More information can be found on the Protective Orders page of the Self-Help website.
Domestic Violence Programs and Services
See the Virginia Judiciary webpage on Domestic Violence Programs and Services for additional resources and information about programs. Programs include the I-CAN Virginia Program (Assistance with Protective Orders) and the Hope Card Program.
A Hope Card is a laminated card, similar in size and shape to a credit card, that contains all the essential information about a civil protective order in a durable, easy-to-read format. It does NOT replace the existing protective order. Hope Cards are available only to holders of a final civil protective order issued in participating Virginia localities. As of July 1, 2022, all district and circuit courts in the Commonwealth of Virginia.
I-CAN! Virginia is a free online program that provides assistance with the preparation of court forms required to file for a protective order. I-CAN! Virginia is also available in Spanish. I-CAN! Virginia brochures, posters, and business cards are available by calling the Department of Judicial Services at (804) 786-6455.",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/73/domestic-violence.html
Find a Case | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/23/find-case.html,"Find a Case
Information about civil and criminal cases in the General District Court and the Circuit Court is available online by selecting an individual court location using one of the below links. To protect confidentiality, no case information is available online for cases in the Juvenile and Domestic Relations Court.
Visit our Find a Court page to learn more about which types of cases are heard where.
Circuit Court On-Line Case Search
NOTE: There is no statewide search option for circuit court cases in Virginia. Many circuit courts in Virgnia either do not use an online case information system or use a different online system. For these courts, one should navigate to the specific local government Clerk of Circuit Court website for more information, including address and telephone number.
General District Court On-Line Case Search",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/23/find-case.html
Mental Health (Adult) Forms | Virginia Judicial System Court Self-Help,https://selfhelp.vacourts.gov/selfhelp.vacourts.gov/node/40/mental-health-adult-forms.html,"Mental Health (Adult) Forms
Where can I find court approved forms?
The Virginia Judicial System has a number of forms for each court available on the court's form page. You can also access forms by entering the form number or a keyword in the search box on the court's form page, which is located in the upper right hand corner of each page above the navigation column.
District Court
General
Petition for Involuntary Admission for Treatment (Form # DC-4001)
- https://www.vacourts.gov/forms/district/dc4001.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4001inst.pdf
Petition for Review of Mandatory Outpatient Treatment (Form # DC-4005)
- https://www.vacourts.gov/forms/district/dc4005.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4005inst.pdf
Petition for Rescission of Mandatory Outpatient Treatment (Form # DC-4010)
- https://www.vacourts.gov/forms/district/dc4010.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4010inst.pdf
Petition to Continue Mandatory Outpatient Treatment (Form # DC-4015)
- https://www.vacourts.gov/forms/district/dc4015.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc477inst.pdf
Petition for Judicial Certification of Eligibility for Admission (Form # DC-477)
- https://www.vacourts.gov/forms/district/dc477.pdf
- Instructions : https://www.vacourts.gov/forms/district/dc477inst.pdf
Copies, Records, and Access of Information
Application for Copy of Recording of Commitment Hearing (Form # DC-4029)
- https://www.vacourts.gov/forms/district/dc4029.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4029inst.pdf
Waiver of Confidentiality of Court Records—Commitment for Mental Health Treatment (Form # DC-4032)
Petition for Access to Dispositional Order (Form # DC-4035)
- https://www.vacourts.gov/forms/district/dc4035.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4035inst.pdf
Alternative Facility of Temporary Detention
Notice of Alternative Facility of Temporary Detention (Form # DC-4044)
- https://www.vacourts.gov/forms/district/dc4044.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4044inst.pdf
Order for Transportation to Alternative Facility of Temporary Detentions (Form # DC-4046)
- https://www.vacourts.gov/forms/district/dc4046.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4046inst.pdf
Emergency Custody
Explanation of Emergency Custody Procedures (Form # DC-4050)
- https://www.vacourts.gov/forms/district/dc4050.pdf
- Instructions: https://www.vacourts.gov/forms/district/dc4050inst.pdf
Firearm Rights
Petition to Restore Right to Purchase, Possess or Transport a Firearm (Form # DC-4040)",/home/alex/va_courts_website/selfhelp.vacourts.gov/node/40/mental-health-adult-forms.html
